State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
TAS,6,330691,47242,15,14, B,NEAL,Timothy,0,0,101,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,15, C,ABETZ,Eric,0,0,47242,0.000000000000000000000000000,Elected,,2,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,16, C,PARRY,Stephen Shane,0,0,47242,0.000000000000000000000000000,Elected,,5,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,17, C,BARNETT,Guy,0,0,14596,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,18, D,POLLEY,Helen,0,0,47242,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,19, D,URQUHART,Anne,0,0,47242,0.000000000000000000000000000,Elected,,4,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,20, D,SINGH,Lisa,0,0,42275,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,21, E,WILLIAMS,Ray,0,0,6466,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,22, E,BLACKMORE,Jeff,0,0,303,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,23, F,MILNE,Christine,0,0,47242,0.000000000000000000000000000,Elected,,3,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,24, F,WHISH-WILSON,Peter Stuart,1,0,18193,0.275062531649454000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,25, F,ANN,Penelope,0,0,1187,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,26, G,KEOGH,Jeff,0,0,521,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,27, G,CHOI,Jin-oh,0,0,75,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,28, H,GORA,Mishka,0,0,1537,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,29, H,WILLIAMS,Margaret Mary,0,0,71,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,30, I,ZUBIC,Jim,0,0,3915,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,31, I,WOODCOCK,Hamish McKinnon,0,0,183,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,32, J,WALLER,Frank,0,0,755,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,33, J,COSTELLA,Sally,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,34,UG,OTTAVI,Dino,0,0,1103,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,1001, ,Exhausted,,0,0,74,0.275062531649454000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,15,1002, ,Gain/Loss,,0,0,49,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 16 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,16,11, A,MURRAY,Julie,2,0,1498,0.049942389852456000000000000,,,0,""
TAS,6,330691,47242,16,12, A,WIENER,Sven,-4,0,0,0.049942389852456000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,13, B,HUTTON,Paulene,1,0,1579,0.049942389852456000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,14, B,NEAL,Timothy,0,0,101,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,15, C,ABETZ,Eric,0,0,47242,0.000000000000000000000000000,Elected,,2,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,16, C,PARRY,Stephen Shane,0,0,47242,0.000000000000000000000000000,Elected,,5,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,17, C,BARNETT,Guy,1,0,14596,0.049942389852456000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,18, D,POLLEY,Helen,0,0,47242,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,19, D,URQUHART,Anne,0,0,47242,0.000000000000000000000000000,Elected,,4,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,20, D,SINGH,Lisa,0,0,42275,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,21, E,WILLIAMS,Ray,0,0,6466,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,22, E,BLACKMORE,Jeff,0,0,303,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,23, F,MILNE,Christine,0,0,47242,0.000000000000000000000000000,Elected,,3,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,24, F,WHISH-WILSON,Peter Stuart,0,0,18193,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,25, F,ANN,Penelope,0,0,1187,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,26, G,KEOGH,Jeff,0,0,521,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
TAS,6,330691,47242,16,27, G,CHOI,Jin-oh,0,0,75,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 17 after the exclusion of 1 candidate(s). Preferences received at count(s) 1,7."
