State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
SA ,6,1006809,143830,25,37, I,BERNARDI,Cory,0,0,143830,0,Elected, ,2,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,38, I,BIRMINGHAM,Simon,0,0,143830,0,Elected, ,5,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,39, I,CHAPMAN,Grant,0,0,67121,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,40, I,KOURTESIS,Maria,0,0,473,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,41, J,NEUMANN,Emma,2,0,4126,0.032620392789884,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,42, J,McINTOSH,Morag,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,43, K,FARRELL,Don,0,0,143830,0,Elected, ,1,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,44, K,WONG,Penny,0,0,143830,0,Elected, ,4,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,45, K,PERRY,Cathy,0,0,70784,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,46, L,ENDEAN,Colin Andrew,0,0,3116,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,47, L,KUBILIUS,Vidas,0,0,55,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,48, M,VINCENT,Martin,0,0,269,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,49, M,SIEBERT,Paul G,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,50, N,CLARK,Joel Michael,0,0,606,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,51, N,CLARKE,Courtney,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,52, O,CLARKE,Renfrey,0,0,767,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,53, O,LAZAROU,Liah,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,54, P,RUSSELL,Ruth,0,0,8834,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,55, P,BAUMANN,Max,0,0,60,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,56, P,WAY,Richard,0,0,95,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,57, Q,BATES,Tony,1,0,28957,0.032620392789884,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,58, Q,TURNBULL,Toni,0,0,167,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,59, Q,GIBSON,Colin,0,0,62,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,60, R,McALARY,David,0,0,799,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,61, R,HILL,Mark,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,62, S,XENOPHON,Nick,0,0,143830,0,Elected, ,3,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,63, S,BRYSON,Roger,1,0,4408,0.032620392789884,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,64,UG,GLASS,Stewart,0,0,86,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,65,UG,DRUMMOND,Michelle,0,0,108,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,1001,  ,Exhausted,,0,0,16,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,25,1002,  ,Gain/Loss,,0,0,78,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 26 after the exclusion of 1 candidate(s).Preferences received at count(s) 1, 24."
SA ,6,1006809,143830,26,20, A,ALDRIDGE,Mark,2,2,6167,1,, ,0,""
SA ,6,1006809,143830,26,21, A,DWYER,David,0,0,33,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,22, B,PATERSON,Brian M,18,18,568,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,23, B,BROOK,A,-29,-29,0,1,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,24, C,COLANGELO,Bruno,1,1,1446,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,25, C,HUNT,Noelene,0,0,45,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,26, D,ARMSTRONG,Neil,0,0,5779,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,27, D,TIPPINS,Paul Anthony,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,28, E,HAHN,John,1,1,3973,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,29, E,BORUN,Basil C P,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,30, F,HANSON-YOUNG,Sarah,3,3,64941,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,31, F,MORTIER,Nikki,0,0,313,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,32, F,RIGNEY,Matt,0,0,390,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,33, G,HOWARD,Rob,0,0,3616,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,34, G,CUTHBERTSON,Mark,0,0,37,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,35, H,HARDY,Garry N J,0,0,9317,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,36, H,McCABE,David,0,0,43,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,37, I,BERNARDI,Cory,0,0,143830,0,Elected, ,2,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,38, I,BIRMINGHAM,Simon,0,0,143830,0,Elected, ,5,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,39, I,CHAPMAN,Grant,0,0,67121,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,40, I,KOURTESIS,Maria,0,0,473,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,41, J,NEUMANN,Emma,0,0,4126,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,42, J,McINTOSH,Morag,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,43, K,FARRELL,Don,0,0,143830,0,Elected, ,1,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,44, K,WONG,Penny,0,0,143830,0,Elected, ,4,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,45, K,PERRY,Cathy,0,0,70784,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,46, L,ENDEAN,Colin Andrew,1,1,3117,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,47, L,KUBILIUS,Vidas,0,0,55,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,48, M,VINCENT,Martin,1,1,270,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,49, M,SIEBERT,Paul G,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,50, N,CLARK,Joel Michael,0,0,606,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,51, N,CLARKE,Courtney,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,52, O,CLARKE,Renfrey,0,0,767,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,53, O,LAZAROU,Liah,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,54, P,RUSSELL,Ruth,0,0,8834,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,55, P,BAUMANN,Max,0,0,60,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,56, P,WAY,Richard,0,0,95,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,57, Q,BATES,Tony,0,0,28957,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,58, Q,TURNBULL,Toni,0,0,167,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,59, Q,GIBSON,Colin,0,0,62,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,60, R,McALARY,David,0,0,799,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,61, R,HILL,Mark,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,62, S,XENOPHON,Nick,0,0,143830,0,Elected, ,3,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,63, S,BRYSON,Roger,1,1,4409,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,64,UG,GLASS,Stewart,0,0,86,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,65,UG,DRUMMOND,Michelle,1,1,109,1,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,1001,  ,Exhausted,,0,0,16,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,26,1002,  ,Gain/Loss,,0,0,78,0,, ,0,"Preferences with a transfer value of 0.18657580 will be distributed in count # 27 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,1006809,143830,27,20, A,ALDRIDGE,Mark,0,0,6167,0,, ,0,""
SA ,6,1006809,143830,27,21, A,DWYER,David,0,0,33,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,22, B,PATERSON,Brian M,0,0,568,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,23, B,BROOK,A,-1,0,0,0.186575798982124,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,24, C,COLANGELO,Bruno,0,0,1446,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,25, C,HUNT,Noelene,0,0,45,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,26, D,ARMSTRONG,Neil,0,0,5779,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,27, D,TIPPINS,Paul Anthony,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,28, E,HAHN,John,0,0,3973,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,29, E,BORUN,Basil C P,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,30, F,HANSON-YOUNG,Sarah,0,0,64941,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,31, F,MORTIER,Nikki,0,0,313,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,32, F,RIGNEY,Matt,0,0,390,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,33, G,HOWARD,Rob,0,0,3616,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,34, G,CUTHBERTSON,Mark,0,0,37,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,35, H,HARDY,Garry N J,0,0,9317,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,36, H,McCABE,David,0,0,43,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,37, I,BERNARDI,Cory,0,0,143830,0,Elected, ,2,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,38, I,BIRMINGHAM,Simon,0,0,143830,0,Elected, ,5,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,39, I,CHAPMAN,Grant,0,0,67121,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,40, I,KOURTESIS,Maria,0,0,473,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,41, J,NEUMANN,Emma,0,0,4126,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,42, J,McINTOSH,Morag,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,43, K,FARRELL,Don,0,0,143830,0,Elected, ,1,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,44, K,WONG,Penny,0,0,143830,0,Elected, ,4,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,45, K,PERRY,Cathy,0,0,70784,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,46, L,ENDEAN,Colin Andrew,0,0,3117,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,47, L,KUBILIUS,Vidas,0,0,55,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,48, M,VINCENT,Martin,0,0,270,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,49, M,SIEBERT,Paul G,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,50, N,CLARK,Joel Michael,0,0,606,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,51, N,CLARKE,Courtney,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,52, O,CLARKE,Renfrey,0,0,767,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,53, O,LAZAROU,Liah,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,54, P,RUSSELL,Ruth,0,0,8834,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,55, P,BAUMANN,Max,0,0,60,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,56, P,WAY,Richard,0,0,95,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,57, Q,BATES,Tony,0,0,28957,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,58, Q,TURNBULL,Toni,0,0,167,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,59, Q,GIBSON,Colin,0,0,62,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,60, R,McALARY,David,0,0,799,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,61, R,HILL,Mark,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,62, S,XENOPHON,Nick,0,0,143830,0,Elected, ,3,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,63, S,BRYSON,Roger,1,0,4409,0.186575798982124,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,64,UG,GLASS,Stewart,0,0,86,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,65,UG,DRUMMOND,Michelle,0,0,109,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,1001,  ,Exhausted,,0,0,16,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,27,1002,  ,Gain/Loss,,0,0,78,0,, ,0,"Preferences with a transfer value of 0.03262039 will be distributed in count # 28 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,1006809,143830,28,20, A,ALDRIDGE,Mark,0,0,6167,0,, ,0,""
SA ,6,1006809,143830,28,21, A,DWYER,David,0,0,33,0,Excluded,#,0,"Preferences with a transfer value of 1 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,1006809,143830,28,22, B,PATERSON,Brian M,0,0,568,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,1006809,143830,28,23, B,BROOK,A,-2,0,0,0.032620392789884,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,1006809,143830,28,24, C,COLANGELO,Bruno,0,0,1446,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,1006809,143830,28,25, C,HUNT,Noelene,0,0,45,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,1006809,143830,28,26, D,ARMSTRONG,Neil,0,0,5779,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,1006809,143830,28,27, D,TIPPINS,Paul Anthony,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
