State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
TAS,6,326846,46693,3,27, F,MORRIS,Don,617,375,1248,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,28, G,OTTAVI,Dino,39,23,1310,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,29, G,COOK,Mick,21,12,63,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,30, G,SMALLBANE,Chris,12,7,93,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,31, H,DOYLE,Robyn,9,5,234,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,32, H,HAMMOND,David,6,3,45,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,33, I,IRELAND,Bede,2,1,289,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,34, I,HAMILTON,Luke,2,1,16,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,35, J,LARNER,Caroline,3,1,302,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,36, J,PHIBBS,Michael,0,0,17,0,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,37, K,PETRUSMA,Jacquie,68,41,6435,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,38, K,BENNETT,Andrew,9,5,167,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,39, K,ROBERTS,Betty,4,2,154,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,1001,  ,Exhausted,,26,15,34,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,1002,  ,Gain/Loss,,0,11,27,0,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,4,12, A,CASHION,Debra,82,14,2475,0.174437313248113,, ,0,""
TAS,6,326846,46693,4,13, A,GLEESON,Belinda,23,4,128,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,14, B,BROWN,Bob,-56559,-9866,46693,0.174437313248113,Elected, ,3,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,15, B,WILKIE,Andrew,54074,9432,12087,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,16, B,HOUGHTON,Sophie Louise,884,154,339,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,17, B,JORDAN,Scott,247,43,133,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,18, C,MARTIN,Steve,79,13,833,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,19, C,NELSON,Karley,13,2,29,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,20, D,SHERRY,Nick,0,0,46693,0,Elected, ,1,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,21, D,BROWN,Carol,0,0,82205,0,Elected, ,4,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,22, D,BILYK,Catryna,666,116,1818,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,23, E,CREA,Pat,35,6,2012,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,24, E,SHACKCLOTH,Joan,10,1,105,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,25, F,COLBECK,Richard M,0,0,46693,0,Elected, ,2,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,26, F,BUSHBY,David,0,0,74088,0,Elected, ,5,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
TAS,6,326846,46693,4,27, F,MORRIS,Don,207,36,1284,0.174437313248113,, ,0,"BROWN, C has 35512 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.27685135. 128271 papers are involved from count number(s) 1, 2"
